region_id,region_name,parent_region_id,parent_region_name,depth,is_leaf,child_count,shortname,species,rgb
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_I_GAPMAP_RIGHT,Frontal-to-Temporal-I (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_I_GAPMAP,Frontal-to-Temporal-I (GapMap),4,True,0,,Homo sapiens,"(64, 125, 99)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_I_GAPMAP_LEFT,Frontal-to-Temporal-I (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_I_GAPMAP,Frontal-to-Temporal-I (GapMap),4,True,0,,Homo sapiens,"(64, 125, 99)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_II_GAPMAP,Frontal-II (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_II_GAPMAP_RIGHT,Frontal-II (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_II_GAPMAP,Frontal-II (GapMap),4,True,0,,Homo sapiens,"(255, 134, 15)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_II_GAPMAP_LEFT,Frontal-II (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_II_GAPMAP,Frontal-II (GapMap),4,True,0,,Homo sapiens,"(255, 134, 15)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,16,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_PRECENTRAL_GYRUS,ventral precentral gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,4,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V3_PRECG,Area 6v3 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_PRECENTRAL_GYRUS,ventral precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V3_PRECG_RIGHT,Area 6v3 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V3_PRECG,Area 6v3 (PreCG),6,True,0,,Homo sapiens,"(199, 171, 47)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V3_PRECG_LEFT,Area 6v3 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V3_PRECG,Area 6v3 (PreCG),6,True,0,,Homo sapiens,"(199, 171, 47)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V2_PRECG,Area 6v2 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_PRECENTRAL_GYRUS,ventral precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V2_PRECG_RIGHT,Area 6v2 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V2_PRECG,Area 6v2 (PreCG),6,True,0,,Homo sapiens,"(206, 0, 208)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V2_PRECG_LEFT,Area 6v2 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V2_PRECG,Area 6v2 (PreCG),6,True,0,,Homo sapiens,"(206, 0, 208)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG,Area 6r1 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_PRECENTRAL_GYRUS,ventral precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG_RIGHT,Area 6r1 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG,Area 6r1 (PreCG),6,True,0,,Homo sapiens,"(3, 196, 144)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG_LEFT,Area 6r1 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG,Area 6r1 (PreCG),6,True,0,,Homo sapiens,"(3, 196, 144)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_VENTRAL_PRECENTRAL_GYRUS,ventral precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG_RIGHT,Area 6v1 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG),6,True,0,,Homo sapiens,"(6, 205, 241)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG_LEFT,Area 6v1 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6V1_PRECG,Area 6v1 (PreCG),6,True,0,,Homo sapiens,"(6, 205, 241)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_PRECENTRAL_GYRUS,dorsal precentral gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_PRECENTRAL_GYRUS,dorsal precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG_RIGHT,Area 6d2 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG),6,True,0,,Homo sapiens,"(170, 150, 180)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG_LEFT,Area 6d2 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG),6,True,0,,Homo sapiens,"(170, 150, 180)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DORSAL_PRECENTRAL_GYRUS,dorsal precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG_RIGHT,Area 6d1 (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG),6,True,0,,Homo sapiens,"(233, 113, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG_LEFT,Area 6d1 (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG),6,True,0,,Homo sapiens,"(233, 113, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_POSTERIOR_MEDIAL_SUPERIOR_FRONTAL_GYRUS,posterior medial superior frontal gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_POSTERIOR_MEDIAL_SUPERIOR_FRONTAL_GYRUS,posterior medial superior frontal gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG_RIGHT,"Area 6ma (preSMA, mesial SFG) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG)",6,True,0,,Homo sapiens,"(204, 108, 222)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG_LEFT,"Area 6ma (preSMA, mesial SFG) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG)",6,True,0,,Homo sapiens,"(204, 108, 222)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_POLE,frontal pole,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_POLE,frontal pole,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE_RIGHT,Area Fp1 (FPole) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole),6,True,0,,Homo sapiens,"(225, 14, 199)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE_LEFT,Area Fp1 (FPole) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP1_FPOLE,Area Fp1 (FPole),6,True,0,,Homo sapiens,"(225, 14, 199)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP2_FPOLE,Area Fp2 (FPole),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_POLE,frontal pole,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP2_FPOLE_RIGHT,Area Fp2 (FPole) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP2_FPOLE,Area Fp2 (FPole),6,True,0,,Homo sapiens,"(238, 136, 210)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP2_FPOLE_LEFT,Area Fp2 (FPole) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FP2_FPOLE,Area Fp2 (FPole),6,True,0,,Homo sapiens,"(238, 136, 210)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MESIAL_PRECENTRAL_GYRUS,mesial precentral gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG)",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MESIAL_PRECENTRAL_GYRUS,mesial precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG_RIGHT,"Area 6mp (SMA, mesial SFG) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG)",6,True,0,,Homo sapiens,"(74, 95, 86)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG_LEFT,"Area 6mp (SMA, mesial SFG) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG)",6,True,0,,Homo sapiens,"(74, 95, 86)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MEDIAL_ORBITOFRONTAL_CORTEX,medial orbitofrontal cortex,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,3,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO1_OFC,Area Fo1 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MEDIAL_ORBITOFRONTAL_CORTEX,medial orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO1_OFC_RIGHT,Area Fo1 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO1_OFC,Area Fo1 (OFC),6,True,0,,Homo sapiens,"(6, 255, 179)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO1_OFC_LEFT,Area Fo1 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO1_OFC,Area Fo1 (OFC),6,True,0,,Homo sapiens,"(6, 255, 179)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO3_OFC,Area Fo3 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MEDIAL_ORBITOFRONTAL_CORTEX,medial orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO3_OFC_RIGHT,Area Fo3 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO3_OFC,Area Fo3 (OFC),6,True,0,,Homo sapiens,"(182, 188, 249)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO3_OFC_LEFT,Area Fo3 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO3_OFC,Area Fo3 (OFC),6,True,0,,Homo sapiens,"(182, 188, 249)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO2_OFC,Area Fo2 (OFC),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_MEDIAL_ORBITOFRONTAL_CORTEX,medial orbitofrontal cortex,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO2_OFC_RIGHT,Area Fo2 (OFC) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO2_OFC,Area Fo2 (OFC),6,True,0,,Homo sapiens,"(0, 255, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO2_OFC_LEFT,Area Fo2 (OFC) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FO2_OFC,Area Fo2 (OFC),6,True,0,,Homo sapiens,"(0, 255, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PRECENTRAL_GYRUS,precentral gyrus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG,Area 4p (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PRECENTRAL_GYRUS,precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG_RIGHT,Area 4p (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG,Area 4p (PreCG),6,True,0,,Homo sapiens,"(116, 92, 123)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG_LEFT,Area 4p (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG,Area 4p (PreCG),6,True,0,,Homo sapiens,"(116, 92, 123)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG,Area 4a (PreCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PRECENTRAL_GYRUS,precentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG_RIGHT,Area 4a (PreCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG,Area 4a (PreCG),6,True,0,,Homo sapiens,"(118, 238, 183)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG_LEFT,Area 4a (PreCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG,Area 4a (PreCG),6,True,0,,Homo sapiens,"(118, 238, 183)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_OPERCULUM,frontal operculum,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_LOBE,frontal lobe,4,False,6,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP10_FRONTAL_OPERCULUM,Area Op10 (Frontal Operculum),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_OPERCULUM,frontal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP10_FRONTAL_OPERCULUM_RIGHT,Area Op10 (Frontal Operculum) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP10_FRONTAL_OPERCULUM,Area Op10 (Frontal Operculum),6,True,0,,Homo sapiens,"(189, 90, 6)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP10_FRONTAL_OPERCULUM_LEFT,Area Op10 (Frontal Operculum) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP10_FRONTAL_OPERCULUM,Area Op10 (Frontal Operculum),6,True,0,,Homo sapiens,"(189, 90, 6)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,Area Op6 (Frontal Operculum),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_OPERCULUM,frontal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM_RIGHT,Area Op6 (Frontal Operculum) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,Area Op6 (Frontal Operculum),6,True,0,,Homo sapiens,"(137, 62, 99)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM_LEFT,Area Op6 (Frontal Operculum) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP6_FRONTAL_OPERCULUM,Area Op6 (Frontal Operculum),6,True,0,,Homo sapiens,"(137, 62, 99)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,Area Op5 (Frontal Operculum),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_OPERCULUM,frontal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM_RIGHT,Area Op5 (Frontal Operculum) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,Area Op5 (Frontal Operculum),6,True,0,,Homo sapiens,"(222, 78, 252)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM_LEFT,Area Op5 (Frontal Operculum) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP5_FRONTAL_OPERCULUM,Area Op5 (Frontal Operculum),6,True,0,,Homo sapiens,"(222, 78, 252)"
