hemisphere,g3_entity_id,parcel_id,official_code,official_modified_name,seed_mask_code,seed_type,cohort,current_authority_decision,g3_vertex_count,dk_label_name,dk_label_id,dk_vertex_count,intersection_vertex_count,source_coverage_ratio,target_coverage_ratio,g1_entity_id,g1_name_en,g1_alignment_status,is_no_g1_target
right,NGIQ-BR-00000152,144,IPL_R_6_5,rostroventral area 39(PGa),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3341,bankssts,1,0,91,0.027237,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000152,144,IPL_R_6_5,rostroventral area 39(PGa),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3341,inferiorparietal,8,0,3067,0.917989,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000152,144,IPL_R_6_5,rostroventral area 39(PGa),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3341,middletemporal,15,0,18,0.005388,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000152,144,IPL_R_6_5,rostroventral area 39(PGa),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3341,supramarginal,31,0,165,0.049386,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000154,146,IPL_R_6_6,rostroventral area 40(PFop),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3879,postcentral,22,0,72,0.018561,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000154,146,IPL_R_6_6,rostroventral area 40(PFop),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3879,superiortemporal,30,0,40,0.010312,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000154,146,IPL_R_6_6,rostroventral area 40(PFop),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3879,supramarginal,31,0,3747,0.965971,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000154,146,IPL_R_6_6,rostroventral area 40(PFop),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3879,transversetemporal,34,0,17,0.004383,0,NGIQ-BR-00000329,Right Transverse Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000154,146,IPL_R_6_6,rostroventral area 40(PFop),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3879,insula,35,0,3,0.000773,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000156,148,PCun_R_4_1,medial area 7(PEp),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1236,precuneus,25,0,1057,0.855178,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000156,148,PCun_R_4_1,medial area 7(PEp),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1236,superiorparietal,29,0,179,0.144822,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000158,150,PCun_R_4_2,medial area 5(PEm),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1861,paracentral,17,0,2,0.001075,0,NGIQ-BR-00000314,Right Paracentral Lobule,ALIGNED,false
right,NGIQ-BR-00000158,150,PCun_R_4_2,medial area 5(PEm),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1861,precuneus,25,0,1759,0.945191,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000158,150,PCun_R_4_2,medial area 5(PEm),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1861,superiorparietal,29,0,100,0.053735,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,cuneus,5,0,23,0.008394,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,isthmuscingulate,10,0,4,0.00146,0,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,lingual,13,0,26,0.009489,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,pericalcarine,21,0,24,0.008759,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,precuneus,25,0,2531,0.923723,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000160,152,PCun_R_4_3,dorsomedial parietooccipital sulcus(PEr),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,superiorparietal,29,0,132,0.048175,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000162,154,PCun_R_4_4,area 31 (Lc1),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2446,isthmuscingulate,10,0,75,0.030662,0,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,ALIGNED,false
right,NGIQ-BR-00000162,154,PCun_R_4_4,area 31 (Lc1),Pcun,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2446,precuneus,25,0,2371,0.969338,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000164,156,PoG_R_4_1,"area 1/2/3(upper limb, head and face region)",PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,postcentral,22,0,2713,0.990146,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000164,156,PoG_R_4_1,"area 1/2/3(upper limb, head and face region)",PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2740,precentral,24,0,27,0.009854,0,NGIQ-BR-00000321,Right Precentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000166,158,PoG_R_4_2,area 1/2/3(tongue and larynx region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1819,postcentral,22,0,1692,0.930181,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000166,158,PoG_R_4_2,area 1/2/3(tongue and larynx region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1819,precentral,24,0,46,0.025289,0,NGIQ-BR-00000321,Right Precentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000166,158,PoG_R_4_2,area 1/2/3(tongue and larynx region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1819,supramarginal,31,0,57,0.031336,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000166,158,PoG_R_4_2,area 1/2/3(tongue and larynx region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1819,insula,35,0,24,0.013194,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000168,160,PoG_R_4_3,area 2,PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2489,postcentral,22,0,2438,0.97951,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000168,160,PoG_R_4_3,area 2,PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2489,superiorparietal,29,0,7,0.002812,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000168,160,PoG_R_4_3,area 2,PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2489,supramarginal,31,0,44,0.017678,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000170,162,PoG_R_4_4,area 1/2/3(trunk region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1910,paracentral,17,0,9,0.004712,0,NGIQ-BR-00000314,Right Paracentral Lobule,ALIGNED,false
right,NGIQ-BR-00000170,162,PoG_R_4_4,area 1/2/3(trunk region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1910,postcentral,22,0,1844,0.965445,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000170,162,PoG_R_4_4,area 1/2/3(trunk region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1910,precuneus,25,0,4,0.002094,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000170,162,PoG_R_4_4,area 1/2/3(trunk region),PoG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1910,superiorparietal,29,0,53,0.027749,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000014,164,INS_R_6_1,hypergranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1092,supramarginal,31,0,13,0.011905,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000014,164,INS_R_6_1,hypergranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1092,transversetemporal,34,0,45,0.041209,0,NGIQ-BR-00000329,Right Transverse Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000014,164,INS_R_6_1,hypergranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1092,insula,35,0,1034,0.946886,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000172,166,INS_R_6_2,ventral agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,413,lateralorbitofrontal,12,0,33,0.079903,0,NGIQ-BR-00000309,Right Lateral Orbitofrontal Cortex,ALIGNED,false
right,NGIQ-BR-00000172,166,INS_R_6_2,ventral agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,413,insula,35,0,380,0.920097,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000174,168,INS_R_6_3,dorsal agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,658,lateralorbitofrontal,12,0,25,0.037994,0,NGIQ-BR-00000309,Right Lateral Orbitofrontal Cortex,ALIGNED,false
right,NGIQ-BR-00000174,168,INS_R_6_3,dorsal agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,658,parsopercularis,18,0,10,0.015198,0,NGIQ-BR-00000315,"Right Inferior Frontal Gyrus, Pars Opercularis",ALIGNED,false
right,NGIQ-BR-00000174,168,INS_R_6_3,dorsal agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,658,parstriangularis,20,0,5,0.007599,0,NGIQ-BR-00000317,"Right Inferior Frontal Gyrus, Pars Triangularis",ALIGNED,false
right,NGIQ-BR-00000174,168,INS_R_6_3,dorsal agranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,658,insula,35,0,618,0.93921,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000176,170,INS_R_6_4,ventral dysgranular and granular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1216,superiortemporal,30,0,94,0.077303,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000176,170,INS_R_6_4,ventral dysgranular and granular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1216,insula,35,0,1122,0.922697,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000178,172,INS_R_6_5,dorsal granular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,807,postcentral,22,0,34,0.042131,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000178,172,INS_R_6_5,dorsal granular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,807,insula,35,0,773,0.957869,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000180,174,INS_R_6_6,dorsal dysgranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,922,parsopercularis,18,0,21,0.022777,0,NGIQ-BR-00000315,"Right Inferior Frontal Gyrus, Pars Opercularis",ALIGNED,false
right,NGIQ-BR-00000180,174,INS_R_6_6,dorsal dysgranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,922,precentral,24,0,35,0.037961,0,NGIQ-BR-00000321,Right Precentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000180,174,INS_R_6_6,dorsal dysgranular insula,INS,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,922,insula,35,0,866,0.939262,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000182,176,CG_R_7_1,dorsal area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1060,isthmuscingulate,10,0,653,0.616038,0,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,ALIGNED,false
right,NGIQ-BR-00000182,176,CG_R_7_1,dorsal area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1060,posteriorcingulate,23,0,367,0.346226,0,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000182,176,CG_R_7_1,dorsal area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1060,precuneus,25,0,40,0.037736,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000184,178,CG_R_7_2,rostroventral area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1481,caudalanteriorcingulate,2,0,703,0.474679,0,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000184,178,CG_R_7_2,rostroventral area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1481,medialorbitofrontal,14,0,3,0.002026,0,NGIQ-BR-00000311,Right Medial Orbitofrontal Cortex,ALIGNED,false
right,NGIQ-BR-00000184,178,CG_R_7_2,rostroventral area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1481,posteriorcingulate,23,0,372,0.251182,0,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000184,178,CG_R_7_2,rostroventral area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1481,rostralanteriorcingulate,26,0,403,0.272113,0,NGIQ-BR-00000323,Right Rostral Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000186,180,CG_R_7_3,pregenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,701,caudalanteriorcingulate,2,0,565,0.805991,0,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000186,180,CG_R_7_3,pregenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,701,rostralanteriorcingulate,26,0,37,0.052782,0,NGIQ-BR-00000323,Right Rostral Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000186,180,CG_R_7_3,pregenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,701,superiorfrontal,28,0,99,0.141227,0,NGIQ-BR-00000325,Right Superior Frontal Gyrus,ALIGNED,false
right,NGIQ-BR-00000188,182,CG_R_7_4,ventral area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1585,isthmuscingulate,10,0,1414,0.892114,0,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,ALIGNED,false
right,NGIQ-BR-00000188,182,CG_R_7_4,ventral area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1585,lingual,13,0,6,0.003785,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000188,182,CG_R_7_4,ventral area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1585,parahippocampal,16,0,19,0.011987,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000188,182,CG_R_7_4,ventral area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1585,posteriorcingulate,23,0,101,0.063722,0,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000188,182,CG_R_7_4,ventral area 23,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1585,precuneus,25,0,45,0.028391,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000190,184,CG_R_7_5,caudodorsal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,684,caudalanteriorcingulate,2,0,335,0.489766,0,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000190,184,CG_R_7_5,caudodorsal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,684,posteriorcingulate,23,0,293,0.428363,0,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000190,184,CG_R_7_5,caudodorsal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,684,superiorfrontal,28,0,56,0.081871,0,NGIQ-BR-00000325,Right Superior Frontal Gyrus,ALIGNED,false
right,NGIQ-BR-00000192,186,CG_R_7_6,caudal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1752,paracentral,17,0,145,0.082763,0,NGIQ-BR-00000314,Right Paracentral Lobule,ALIGNED,false
right,NGIQ-BR-00000192,186,CG_R_7_6,caudal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1752,posteriorcingulate,23,0,1561,0.890982,0,NGIQ-BR-00000320,Right Posterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000192,186,CG_R_7_6,caudal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1752,precuneus,25,0,40,0.022831,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000192,186,CG_R_7_6,caudal area 24,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1752,superiorfrontal,28,0,6,0.003425,0,NGIQ-BR-00000325,Right Superior Frontal Gyrus,ALIGNED,false
right,NGIQ-BR-00000194,188,CG_R_7_7,subgenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,535,caudalanteriorcingulate,2,0,2,0.003738,0,NGIQ-BR-00000300,Right Caudal Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000194,188,CG_R_7_7,subgenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,535,medialorbitofrontal,14,0,15,0.028037,0,NGIQ-BR-00000311,Right Medial Orbitofrontal Cortex,ALIGNED,false
right,NGIQ-BR-00000194,188,CG_R_7_7,subgenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,535,rostralanteriorcingulate,26,0,482,0.900935,0,NGIQ-BR-00000323,Right Rostral Anterior Cingulate Cortex,ALIGNED,false
right,NGIQ-BR-00000194,188,CG_R_7_7,subgenual area 32,CG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,535,superiorfrontal,28,0,36,0.06729,0,NGIQ-BR-00000325,Right Superior Frontal Gyrus,ALIGNED,false
right,NGIQ-BR-00000016,190,MVOcC_R_5_1,caudal lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,977,lateraloccipital,11,0,53,0.054248,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000016,190,MVOcC_R_5_1,caudal lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,977,lingual,13,0,772,0.790174,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000016,190,MVOcC_R_5_1,caudal lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,977,pericalcarine,21,0,152,0.155578,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000196,192,MVOcC_R_5_2,rostral cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1498,cuneus,5,0,374,0.249666,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000196,192,MVOcC_R_5_2,rostral cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1498,lingual,13,0,461,0.307744,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000196,192,MVOcC_R_5_2,rostral cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1498,pericalcarine,21,0,663,0.44259,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000198,194,MVOcC_R_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,986,cuneus,5,0,553,0.560852,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000198,194,MVOcC_R_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,986,lateraloccipital,11,0,22,0.022312,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000198,194,MVOcC_R_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,986,pericalcarine,21,0,386,0.391481,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000198,194,MVOcC_R_5_3,caudal cuneus gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,986,superiorparietal,29,0,25,0.025355,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000200,196,MVOcC_R_5_4,rostral lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1536,fusiform,7,0,44,0.028646,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000200,196,MVOcC_R_5_4,rostral lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1536,lingual,13,0,1418,0.923177,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000200,196,MVOcC_R_5_4,rostral lingual gyrus,MVOcC,composite,HUMAN_AUTHORITY_APPROVED_CANDIDATE,HUMAN_AUTHORITY_APPROVED_CANDIDATE,1536,parahippocampal,16,0,74,0.048177,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,cuneus,5,0,585,0.232697,0,NGIQ-BR-00000302,Right Cuneus,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,isthmuscingulate,10,0,222,0.088305,0,NGIQ-BR-00000307,Right Isthmus Of Cingulate Gyrus,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,lingual,13,0,1194,0.47494,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,parahippocampal,16,0,7,0.002784,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,pericalcarine,21,0,495,0.196897,0,NGIQ-BR-00000318,Right Pericalcarine Cortex,ALIGNED,false
right,NGIQ-BR-00000202,198,MVOcC_R_5_5,ventromedial parietooccipital sulcus,MVOcC,composite,COMPOSITE_SEED_PENDING,NO_G1_ROLLUP,2514,precuneus,25,0,11,0.004375,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000204,200,LOcC_R_4_1,middle occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1423,inferiorparietal,8,0,69,0.048489,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000204,200,LOcC_R_4_1,middle occipital gyrus,LOcC,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1423,lateraloccipital,11,0,1354,0.951511,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
