row_index,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,spatial_identity_status,canonical_g4_descendant_count,canonical_g4_ids,pp_top1_g3_id,pp_top1_name,pp_top1_joint_mass,pp_top1_g4_weighted,pp_top1_g3_weighted,pp_top1_cosine,pp_top1_soft_dice,pp_top2_g3_id,pp_top2_g4_weighted,pp_top3_g3_id,pp_top1_top2_margin,pp_top1_top2_ratio,pp_association_effective_targets,hard_top1_g3_id,hard_top1_name,hard_top1_coverage,hard_top2_g3_id,hard_top2_coverage,hard_top3_g3_id,hard_top3_coverage,hard_top1_top2_margin,hard_top1_top2_ratio,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,evidence_pattern,qa_flags,metric_version,scientific_decision,decision_reason
13,AREA_33_ACC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_33_ACC,Area 33 (ACC) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_33_ACC_LEFT,NGIQ-BR-00000183,CG_L_7_2,134.14736979,0.14063111,0.0586811,0.34413815,0.32668352,NGIQ-BR-00000185,0.11855283,NGIQ-BR-00000193,0.02207828,1.1862,8.3317,NGIQ-BR-00000183,CG_L_7_2,0.23230956,NGIQ-BR-00000185,0.16770729,NGIQ-BR-00000065,0.06412802,0.06460227,1.3852,0.55896244,0.44103756,4.3833,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
14,AREA_33_ACC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_33_ACC,Area 33 (ACC) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_33_ACC_RIGHT,NGIQ-BR-00000184,CG_R_7_2,251.89420895,0.19364426,0.10086277,0.42815694,0.40688282,NGIQ-BR-00000194,0.1182112,NGIQ-BR-00000186,0.07543306,1.6381,8.0814,NGIQ-BR-00000184,CG_R_7_2,0.34547233,NGIQ-BR-00000225,0.09425489,NGIQ-BR-00000186,0.08636172,0.25121743,3.6653,0.65519333,0.34480667,4.145,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
15,AREA_3A_POSTCG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,Area 3a (PostCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG_LEFT,NGIQ-BR-00000069,PrG_L_6_1,337.14351581,0.21565561,0.04313547,0.19532618,0.13219815,NGIQ-BR-00000163,0.16077588,NGIQ-BR-00000073,0.05487973,1.3413,4.3801,NGIQ-BR-00000069,PrG_L_6_1,0.22707158,NGIQ-BR-00000073,0.1506939,NGIQ-BR-00000163,0.15046184,0.07637768,1.5068,0.53920129,0.46079871,3.1949,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
16,AREA_3A_POSTCG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,Area 3a (PostCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG_RIGHT,NGIQ-BR-00000070,PrG_R_6_1,206.45576939,0.22790755,0.03378383,0.22649074,0.14750263,NGIQ-BR-00000074,0.15345187,NGIQ-BR-00000164,0.07445567,1.4852,4.2375,NGIQ-BR-00000070,PrG_R_6_1,0.24329428,NGIQ-BR-00000074,0.1131688,NGIQ-BR-00000164,0.05847796,0.13012548,2.1498,0.43590376,0.56409624,3.1123,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
17,AREA_3B_POSTCG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,Area 3b (PostCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG_LEFT,NGIQ-BR-00000163,PoG_L_4_1,2361.11935211,0.34602358,0.30151448,0.67018833,0.63958343,NGIQ-BR-00000069,0.14879413,NGIQ-BR-00000169,0.19722945,2.3255,6.3947,NGIQ-BR-00000163,PoG_L_4_1,0.38841742,NGIQ-BR-00000169,0.12594285,NGIQ-BR-00000069,0.11601553,0.26247458,3.0841,0.81233076,0.18766924,4.8647,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
18,AREA_3B_POSTCG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,Area 3b (PostCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG_RIGHT,NGIQ-BR-00000164,PoG_R_4_1,1390.24106424,0.34824587,0.19337792,0.54641516,0.50371681,NGIQ-BR-00000170,0.13406368,NGIQ-BR-00000070,0.21418218,2.5976,6.1467,NGIQ-BR-00000164,PoG_R_4_1,0.44187418,NGIQ-BR-00000170,0.13211511,NGIQ-BR-00000168,0.07932146,0.30975906,3.3446,0.78982936,0.21017064,4.0313,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
19,AREA_44_IFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG,Area 44 (IFG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG_LEFT,NGIQ-BR-00000049,IFG_L_6_3,892.2979442,0.17434541,0.28876631,0.67234514,0.65669913,NGIQ-BR-00000055,0.15129163,NGIQ-BR-00000003,0.02305378,1.1524,10.3928,NGIQ-BR-00000049,IFG_L_6_3,0.19384061,NGIQ-BR-00000079,0.16823553,NGIQ-BR-00000055,0.1545564,0.02560507,1.1522,0.89579359,0.10420641,7.7164,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
20,AREA_44_IFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG,Area 44 (IFG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_44_IFG_RIGHT,NGIQ-BR-00000056,IFG_R_6_6,709.68299493,0.34995155,0.27621246,0.70829037,0.70821585,NGIQ-BR-00000050,0.29539553,NGIQ-BR-00000004,0.05455602,1.1847,5.138,NGIQ-BR-00000056,IFG_R_6_6,0.4374228,NGIQ-BR-00000050,0.32397318,NGIQ-BR-00000004,0.08664156,0.11344962,1.3502,0.94178496,0.05821504,3.6236,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
21,AREA_45_IFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG,Area 45 (IFG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG_LEFT,NGIQ-BR-00000047,IFG_L_6_2,962.18968131,0.29039333,0.26426079,0.67348366,0.6631405,NGIQ-BR-00000049,0.1952388,NGIQ-BR-00000039,0.09515453,1.4874,8.0904,NGIQ-BR-00000047,IFG_L_6_2,0.34086402,NGIQ-BR-00000049,0.20620353,NGIQ-BR-00000039,0.1631173,0.1346605,1.653,0.94387945,0.05612055,5.7776,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
22,AREA_45_IFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG,Area 45 (IFG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_45_IFG_RIGHT,NGIQ-BR-00000048,IFG_R_6_2,1079.20726989,0.22831681,0.29468203,0.59881185,0.5970288,NGIQ-BR-00000050,0.17900787,NGIQ-BR-00000052,0.04930893,1.2755,8.716,NGIQ-BR-00000048,IFG_R_6_2,0.23849956,NGIQ-BR-00000050,0.22808807,NGIQ-BR-00000052,0.15860225,0.01041149,1.0456,0.95864757,0.04135243,7.0019,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
23,AREA_4A_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG,Area 4a (PreCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG_LEFT,NGIQ-BR-00000083,PCL_L_2_2,863.21361131,0.33212274,0.18567721,0.46222378,0.3999676,NGIQ-BR-00000073,0.18076018,NGIQ-BR-00000075,0.15136256,1.8374,5.5444,NGIQ-BR-00000083,PCL_L_2_2,0.36470955,NGIQ-BR-00000073,0.18973732,NGIQ-BR-00000075,0.11867069,0.17497223,1.9222,0.80975973,0.19024027,4.302,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
24,AREA_4A_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG,Area 4a (PreCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4A_PRECG_RIGHT,NGIQ-BR-00000074,PrG_R_6_3,1502.09371807,0.19683403,0.23030511,0.5175543,0.51717091,NGIQ-BR-00000084,0.16365638,NGIQ-BR-00000076,0.03317765,1.2027,9.0232,NGIQ-BR-00000074,PrG_R_6_3,0.17430741,NGIQ-BR-00000084,0.16911337,NGIQ-BR-00000164,0.14534225,0.00519404,1.0307,0.82908658,0.17091342,7.5134,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
25,AREA_4P_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG,Area 4p (PreCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG_LEFT,NGIQ-BR-00000069,PrG_L_6_1,588.68101657,0.35652833,0.07531816,0.3491887,0.23223959,NGIQ-BR-00000073,0.32097377,NGIQ-BR-00000163,0.03555457,1.1108,4.1227,NGIQ-BR-00000069,PrG_L_6_1,0.3665584,NGIQ-BR-00000073,0.30014709,NGIQ-BR-00000163,0.15401276,0.06641131,1.2213,0.85173968,0.14826032,3.1909,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
26,AREA_4P_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG,Area 4p (PreCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_4P_PRECG_RIGHT,NGIQ-BR-00000074,PrG_R_6_3,541.06799269,0.39593493,0.08295802,0.45387155,0.32776569,NGIQ-BR-00000070,0.27505803,NGIQ-BR-00000164,0.12087689,1.4395,4.015,NGIQ-BR-00000074,PrG_R_6_3,0.42459644,NGIQ-BR-00000164,0.2233097,NGIQ-BR-00000070,0.17339392,0.20128673,1.9014,0.82538008,0.17461992,2.867,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
27,AREA_5CI_SPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL,Area 5Ci (SPL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL_LEFT,NGIQ-BR-00000081,PCL_L_2_1,457.43821493,0.43684196,0.10231253,0.42086459,0.26843189,NGIQ-BR-00000191,0.24714743,NGIQ-BR-00000157,0.18969453,1.7675,4.2652,NGIQ-BR-00000191,CG_L_7_6,0.47368087,NGIQ-BR-00000081,0.2244769,NGIQ-BR-00000157,0.1434091,0.24920397,2.1102,0.8467487,0.1532513,2.7548,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
28,AREA_5CI_SPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL,Area 5Ci (SPL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5CI_SPL_RIGHT,NGIQ-BR-00000082,PCL_R_2_1,686.39937548,0.50061938,0.14347719,0.54349133,0.36266671,NGIQ-BR-00000192,0.23068477,NGIQ-BR-00000158,0.26993461,2.1701,4.3099,NGIQ-BR-00000082,PCL_R_2_1,0.48289796,NGIQ-BR-00000192,0.25517837,NGIQ-BR-00000158,0.15091333,0.22771959,1.8924,0.89837548,0.10162452,2.85,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
29,AREA_5L_SPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL,Area 5L (SPL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL_LEFT,NGIQ-BR-00000141,SPL_L_5_4,599.71661692,0.29096953,0.1459994,0.54434139,0.46640577,NGIQ-BR-00000157,0.11967445,NGIQ-BR-00000081,0.17129508,2.4313,8.6131,NGIQ-BR-00000141,SPL_L_5_4,0.37309913,NGIQ-BR-00000157,0.14632928,NGIQ-BR-00000169,0.12979798,0.22676985,2.5497,0.82788541,0.17211459,4.7087,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
30,AREA_5L_SPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL,Area 5L (SPL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5L_SPL_RIGHT,NGIQ-BR-00000142,SPL_R_5_4,1059.70550352,0.37349612,0.22707312,0.64381847,0.60811234,NGIQ-BR-00000158,0.1671604,NGIQ-BR-00000010,0.20633572,2.2344,6.4158,NGIQ-BR-00000142,SPL_R_5_4,0.46451986,NGIQ-BR-00000158,0.21661313,NGIQ-BR-00000170,0.08335135,0.24790673,2.1445,0.86248924,0.13751076,3.4168,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
31,AREA_5M_SPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL,Area 5M (SPL) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL_LEFT,NGIQ-BR-00000081,PCL_L_2_1,947.01903837,0.46007256,0.2118142,0.64023462,0.50616839,NGIQ-BR-00000157,0.26634072,NGIQ-BR-00000083,0.19373184,1.7274,4.9781,NGIQ-BR-00000081,PCL_L_2_1,0.37735289,NGIQ-BR-00000157,0.30775788,NGIQ-BR-00000191,0.11372878,0.069595,1.2261,0.90610367,0.09389633,4.0271,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
32,AREA_5M_SPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL,Area 5M (SPL) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL_RIGHT,NGIQ-BR-00000082,PCL_R_2_1,744.12165285,0.40253149,0.15554281,0.52399065,0.38033498,NGIQ-BR-00000158,0.31491728,NGIQ-BR-00000084,0.08761421,1.2782,5.4031,NGIQ-BR-00000158,PCun_R_4_2,0.38932568,NGIQ-BR-00000082,0.37157175,NGIQ-BR-00000142,0.05116659,0.01775393,1.0478,0.91205175,0.08794825,3.5661,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
33,AREA_6D1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG_LEFT,NGIQ-BR-00000071,PrG_L_6_2,1384.57474582,0.26170626,0.21752323,0.49603892,0.48532782,NGIQ-BR-00000025,0.22556902,NGIQ-BR-00000027,0.03613724,1.1602,7.2962,NGIQ-BR-00000071,PrG_L_6_2,0.30665537,NGIQ-BR-00000025,0.23468517,NGIQ-BR-00000027,0.11340327,0.0719702,1.3067,0.84046723,0.15953277,5.1226,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
34,AREA_6D1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG,Area 6d1 (PreCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D1_PRECG_RIGHT,NGIQ-BR-00000072,PrG_R_6_2,853.47671829,0.23316158,0.15182647,0.36345312,0.35571244,NGIQ-BR-00000028,0.17298393,NGIQ-BR-00000076,0.06017766,1.3479,7.2732,NGIQ-BR-00000072,PrG_R_6_2,0.32640225,NGIQ-BR-00000028,0.17867225,NGIQ-BR-00000076,0.16354802,0.14773,1.8268,0.81912089,0.18087911,4.5592,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
35,AREA_6D2_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG_LEFT,NGIQ-BR-00000025,SFG_L_7_4,1278.20512455,0.39816214,0.22170582,0.67578068,0.61670984,NGIQ-BR-00000001,0.14264114,NGIQ-BR-00000021,0.255521,2.7914,5.4793,NGIQ-BR-00000025,SFG_L_7_4,0.49190954,NGIQ-BR-00000021,0.13448002,NGIQ-BR-00000001,0.09666032,0.35742952,3.6579,0.87016822,0.12983178,3.7629,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
36,AREA_6D2_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG,Area 6d2 (PreCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D2_PRECG_RIGHT,NGIQ-BR-00000026,SFG_R_7_4,633.26270317,0.41150728,0.10503683,0.47306614,0.3779774,NGIQ-BR-00000028,0.20028141,NGIQ-BR-00000002,0.21122587,2.0546,4.0776,NGIQ-BR-00000026,SFG_R_7_4,0.59576613,NGIQ-BR-00000028,0.1661941,NGIQ-BR-00000002,0.08895148,0.42957203,3.5848,0.85282366,0.14717634,2.2698,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
37,AREA_6D3_SFS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS_LEFT,NGIQ-BR-00000043,MFG_L_7_6,656.11375167,0.19297978,0.10584876,0.35931945,0.32817596,NGIQ-BR-00000025,0.18764403,NGIQ-BR-00000021,0.00533575,1.0284,7.5448,NGIQ-BR-00000043,MFG_L_7_6,0.2344765,NGIQ-BR-00000025,0.17623205,NGIQ-BR-00000021,0.11551599,0.05824445,1.3305,0.66731193,0.33268807,4.5393,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
38,AREA_6D3_SFS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS,Area 6d3 (SFS) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6D3_SFS_RIGHT,NGIQ-BR-00000026,SFG_R_7_4,654.24389682,0.30053373,0.1085169,0.38408229,0.34759653,NGIQ-BR-00000044,0.28774118,NGIQ-BR-00000022,0.01279255,1.0445,6.2325,NGIQ-BR-00000044,MFG_R_7_6,0.34540716,NGIQ-BR-00000026,0.28178682,NGIQ-BR-00000072,0.1784401,0.06362034,1.2258,0.87413209,0.12586791,3.5162,FALSE,PROBABILITY_HARDLABEL_DISAGREEMENT,PP_HARDLABEL_TOP1_DISAGREE|one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
39,AREA_6MA_PRESMA_MESIAL_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG_LEFT,NGIQ-BR-00000001,SFG_L_7_1,769.0803252,0.45909,0.09311242,0.46868585,0.36608153,NGIQ-BR-00000027,0.36563439,NGIQ-BR-00000025,0.09345561,1.2556,2.9334,NGIQ-BR-00000001,SFG_L_7_1,0.51923737,NGIQ-BR-00000027,0.38845642,NGIQ-BR-00000189,0.00239754,0.13078095,1.3367,0.91032331,0.08967669,2.0172,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
40,AREA_6MA_PRESMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG,"Area 6ma (preSMA, mesial SFG) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MA_PRESMA_MESIAL_SFG_RIGHT,NGIQ-BR-00000002,SFG_R_7_1,724.92757703,0.46408302,0.09040156,0.45243292,0.34333608,NGIQ-BR-00000028,0.35393956,NGIQ-BR-00000026,0.11014346,1.3112,2.9244,NGIQ-BR-00000002,SFG_R_7_1,0.54256143,NGIQ-BR-00000028,0.33350416,NGIQ-BR-00000190,0.0108358,0.20905727,1.6269,0.88807468,0.11192532,2.0796,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
41,AREA_6MP_SMA_MESIAL_SFG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG) left",left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG_LEFT,NGIQ-BR-00000027,SFG_L_7_5,731.50185748,0.74409859,0.10337795,0.52319477,0.28829998,NGIQ-BR-00000083,0.16641908,NGIQ-BR-00000001,0.57767951,4.4712,2.3429,NGIQ-BR-00000027,SFG_L_7_5,0.76339055,NGIQ-BR-00000083,0.12016508,NGIQ-BR-00000191,0.02052551,0.64322547,6.3528,0.90779036,0.09220964,1.6895,TRUE,SINGLE_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
42,AREA_6MP_SMA_MESIAL_SFG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG,"Area 6mp (SMA, mesial SFG) right",right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6MP_SMA_MESIAL_SFG_RIGHT,NGIQ-BR-00000028,SFG_R_7_5,656.69532594,0.53337979,0.09625609,0.4332707,0.27830023,NGIQ-BR-00000084,0.30362737,NGIQ-BR-00000002,0.22975242,1.7567,3.545,NGIQ-BR-00000028,SFG_R_7_5,0.54395447,NGIQ-BR-00000084,0.31295808,NGIQ-BR-00000192,0.04243097,0.23099639,1.7381,0.90164734,0.09835266,2.2997,TRUE,MULTI_TARGET_CONCENTRATED,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
43,AREA_6R1_PRECG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG,Area 6r1 (PreCG) left,left,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG_LEFT,NGIQ-BR-00000079,PrG_L_6_6,368.32584872,0.30411039,0.06550084,0.29011911,0.17963554,NGIQ-BR-00000077,0.1575352,NGIQ-BR-00000003,0.14657519,1.9304,7.1054,NGIQ-BR-00000079,PrG_L_6_6,0.42784395,NGIQ-BR-00000055,0.16837433,NGIQ-BR-00000077,0.1588365,0.25946962,2.541,0.90838918,0.09161082,3.8814,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
44,AREA_6R1_PRECG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG,Area 6r1 (PreCG) right,right,ONE_TO_ONE_CANONICAL,1,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_6R1_PRECG_RIGHT,NGIQ-BR-00000080,PrG_R_6_6,506.87459188,0.2914833,0.10269721,0.33035811,0.27524746,NGIQ-BR-00000078,0.22855051,NGIQ-BR-00000056,0.06293279,1.2754,6.7883,NGIQ-BR-00000080,PrG_R_6_6,0.39763374,NGIQ-BR-00000078,0.22446977,NGIQ-BR-00000056,0.18217314,0.17316398,1.7714,0.95865976,0.04134024,4.0444,TRUE,DIFFUSE_ASSOCIATION,one_to_one,G4_G3_OVERLAP_INTERPRETATION_V1,,
