canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,spatial_asset_file,spatial_evidence_status,pp_top1_g3,pp_top1_name,pp_top1_g4_weighted,pp_top1_joint_mass,hard_top1_g3,hard_top1_coverage,hard_top2_coverage,hard_top1_top2_margin,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,scientific_decision,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,review_status
NGIQ-BR-00000671,"Subc.ProS (Hippocampus, Prosubiculum) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000018,Hipp_R_2_1,0.27907228,720.89567526,NGIQ-BR-00000018,0.25389957,0.23845531,0.01544426,0.7886398,0.2113602,6.6599,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000672,"Subc.Sub (Hippocampus, Subiculum) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000018,Hipp_R_2_1,0.27907228,720.89567526,NGIQ-BR-00000018,0.25389957,0.23845531,0.01544426,0.7886398,0.2113602,6.6599,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000673,"Subc.PaS (Hippocampus, Parasubiculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000017,Hipp_L_2_1,0.22605679,609.56275692,NGIQ-BR-00000017,0.22747006,0.20841966,0.0190504,0.79195563,0.20804437,6.6654,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000674,"Subc.PreS (Hippocampus, Presubiculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000017,Hipp_L_2_1,0.22605679,609.56275692,NGIQ-BR-00000017,0.22747006,0.20841966,0.0190504,0.79195563,0.20804437,6.6654,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000675,"Subc.ProS (Hippocampus, Prosubiculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000017,Hipp_L_2_1,0.22605679,609.56275692,NGIQ-BR-00000017,0.22747006,0.20841966,0.0190504,0.79195563,0.20804437,6.6654,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000676,"Subc.Sub (Hippocampus, Subiculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX,SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT.nii.gz,SHARED_SPATIAL_EVIDENCE,NGIQ-BR-00000017,Hipp_L_2_1,0.22605679,609.56275692,NGIQ-BR-00000017,0.22747006,0.20841966,0.0190504,0.79195563,0.20804437,6.6654,TRUE,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000677,DG (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,DG_HIPPOCAMPUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000220,Hipp_R_2_2,0.49366731,638.45640662,NGIQ-BR-00000220,0.69180234,0.1878754,0.50392694,0.93273957,0.06726043,2.1931,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000678,DG (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,DG_HIPPOCAMPUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000219,Hipp_L_2_2,0.56315811,770.05674993,NGIQ-BR-00000219,0.66896936,0.24308493,0.42588444,0.96645798,0.03354202,2.3527,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000679,CA2 (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,CA2_HIPPOCAMPUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000018,Hipp_R_2_1,0.51168634,464.50297809,NGIQ-BR-00000220,0.47260042,0.35035556,0.12224486,0.85210839,0.14789161,2.3365,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,CA2_HIPPOCAMPUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000017,Hipp_L_2_1,0.52460036,419.26041865,NGIQ-BR-00000017,0.49804317,0.35411959,0.14392358,0.90067756,0.09932244,2.4099,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000681,"Area EC (Hippocampal Region, Entorhinal Cortex) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX,AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000122,PhG_R_6_1,0.19496701,542.82247746,NGIQ-BR-00000122,0.22129774,0.17276335,0.0485344,0.97200332,0.02799668,7.2902,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000682,"Area EC (Hippocampal Region, Entorhinal Cortex) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX,AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000121,PhG_L_6_1,0.19625711,486.54833699,NGIQ-BR-00000121,0.24699715,0.19000583,0.05699132,0.96828721,0.03171279,6.9977,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000683,CA1 (Hippocampus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,CA1_HIPPOCAMPUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000220,Hipp_R_2_2,0.39916268,1137.96432927,NGIQ-BR-00000220,0.54100372,0.19365383,0.34734989,0.86436431,0.13563569,3.3573,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000684,CA1 (Hippocampus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,CA1_HIPPOCAMPUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000219,Hipp_L_2_2,0.43272592,1150.68417529,NGIQ-BR-00000219,0.5010903,0.21062453,0.29046577,0.88680224,0.11319776,3.6335,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000685,"TuTi (Basal Forebrain, Terminal islands) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS,TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000225,BG_R_6_3,0.59157795,213.69369644,NGIQ-BR-00000225,0.74948049,0.12203659,0.62744389,0.87442014,0.12557986,1.5372,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000686,"TuTi (Basal Forebrain, Terminal islands) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS,TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000065,OrG_L_6_5,0.42480696,136.53225085,NGIQ-BR-00000224,0.51052276,0.37300679,0.13751597,0.89161909,0.10838091,2.0809,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000687,"Tu (Basal Forebrain, Tuberculum) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,TU_BASAL_FOREBRAIN_TUBERCULUM_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000225,BG_R_6_3,0.41101339,56.22324033,NGIQ-BR-00000225,0.57068185,0.18062689,0.39005496,0.75216543,0.24783457,1.7524,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,TU_BASAL_FOREBRAIN_TUBERCULUM_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000065,OrG_L_6_5,0.61608239,45.21932294,NGIQ-BR-00000065,0.59075544,0.40363814,0.18711731,0.99476768,0.00523232,1.9716,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000689,"SNC (Midbrain, Substantia Nigra pars compacta) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000132,PhG_R_6_6,4.4e-07,0.0002641,,,,,0.0,1.0,,NA,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000690,"SNC (Midbrain, Substantia Nigra pars compacta) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000235,Tha_L_8_3,5.077e-05,0.0267518,NGIQ-BR-00000235,2.261e-05,2.238e-05,2.3e-07,4.499e-05,0.99995501,2.0,TRUE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000691,"SNR (Midbrain, Substantia Nigra pars reticulata) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000018,Hipp_R_2_1,0.0032888,2.89393614,NGIQ-BR-00000018,0.00416891,3.051e-05,0.00413841,0.00420014,0.99579986,1.0457,TRUE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000692,"SNR (Midbrain, Substantia Nigra pars reticulata) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000235,Tha_L_8_3,0.00147463,1.24972351,NGIQ-BR-00000245,0.00206202,0.00116705,0.00089498,0.00341583,0.99658417,2.2954,FALSE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000693,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000234,Tha_R_8_2,0.00257297,0.74200508,NGIQ-BR-00000234,0.00261611,,,0.00261611,0.99738389,1.0,TRUE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000694,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000245,Tha_L_8_8,0.00834958,3.4418545,NGIQ-BR-00000245,0.011859,,,0.011859,0.988141,1.0,TRUE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000695,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000696,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000697,"Ninterp (Cerebellum, Interposed Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000698,"Ninterp (Cerebellum, Interposed Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000699,"Ndentv (Cerebellum, Ventral Dentate Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS,NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000700,"Ndentv (Cerebellum, Ventral Dentate Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS,NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000701,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS,NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000702,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS,NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000703,"Nfast (Cerebellum, Fastigial Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS,NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000704,"Nfast (Cerebellum, Fastigial Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS,NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,,,,,,,,,0.0,1.0,,NA,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000705,STN (Subthalamus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS,STN_SUBTHALAMUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000234,Tha_R_8_2,0.00019621,0.0662355,,,,,0.0,1.0,,NA,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000706,STN (Subthalamus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS,STN_SUBTHALAMUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000233,Tha_L_8_2,0.00841838,2.74745886,NGIQ-BR-00000245,0.01125567,0.00303904,0.00821664,0.01429471,0.98570529,1.6776,FALSE,NO_G3_MAPPING,BNA_COVERAGE_GAP,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000707,"Rt (Thalamus, reticular Nucleus) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,RT_THALAMUS_RETICULAR_NUCLEUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000236,Tha_R_8_3,0.10791952,161.44395006,NGIQ-BR-00000236,0.1243819,0.08769933,0.03668257,0.45056332,0.54943668,6.1868,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000708,"Rt (Thalamus, reticular Nucleus) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,RT_THALAMUS_RETICULAR_NUCLEUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000233,Tha_L_8_2,0.14043559,187.09609609,NGIQ-BR-00000239,0.17430044,0.11531431,0.05898613,0.64662501,0.35337499,6.7384,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000709,"ZI (Thalamus, zona incerta) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA,ZI_THALAMUS_ZONA_INCERTA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000234,Tha_R_8_2,0.07338213,17.45386065,NGIQ-BR-00000234,0.06193815,5.3e-07,0.06193762,0.06193867,0.93806133,1.0001,TRUE,CONFLICT_REVIEW,LOW_BNA_COVERAGE,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000710,"ZI (Thalamus, zona incerta) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_ZI_THALAMUS_ZONA_INCERTA,ZI_THALAMUS_ZONA_INCERTA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000245,Tha_L_8_8,0.19268116,129.0330011,NGIQ-BR-00000245,0.32163571,0.05191719,0.26971852,0.40785025,0.59214975,2.0601,TRUE,CONFLICT_REVIEW,DIFFUSE_ASSOCIATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000711,CGM (Metathalamus) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS,CGM_METATHALAMUS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000018,Hipp_R_2_1,0.07204598,11.71084368,NGIQ-BR-00000018,0.10044976,0.03538724,0.06506253,0.19540634,0.80459366,3.5106,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000712,CGM (Metathalamus) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CGM_METATHALAMUS,CGM_METATHALAMUS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000239,Tha_L_8_5,0.13276819,30.58045476,NGIQ-BR-00000239,0.19126913,0.10597201,0.08529712,0.36854755,0.63145245,3.4055,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
