canonical_g4_id,canonical_g4_name,hemisphere,relation,target_g3_id,source_reason,future_rollup_eligible,policy_version
NGIQ-BR-00000649,Area p32 (pACC) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000058,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000649,Area p32 (pACC) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000030,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000650,Area p32 (pACC) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000031,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000663,HATA (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000018,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000664,HATA (Hippocampus) left,left,APPROVE_CONTAINED_IN,NGIQ-BR-00000017,OWNER_CONFIRMED_CONTAINED,True,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000665,CA3 (Hippocampus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000220,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000665,CA3 (Hippocampus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000018,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000666,CA3 (Hippocampus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000219,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000666,CA3 (Hippocampus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000017,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000677,DG (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000678,DG (Hippocampus) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000679,CA2 (Hippocampus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000220,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000679,CA2 (Hippocampus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000018,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000017,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000219,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000683,CA1 (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000684,CA1 (Hippocampus) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000685,"TuTi (Basal Forebrain, Terminal islands) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000686,"TuTi (Basal Forebrain, Terminal islands) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000224,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000686,"TuTi (Basal Forebrain, Terminal islands) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000065,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000687,"Tu (Basal Forebrain, Tuberculum) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000065,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000224,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000237,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000245,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000020,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000717,"MD (Thalamus, mediodorsal Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000232,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000718,"MD (Thalamus, mediodorsal Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000020,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000719,"Pv (Thalamus, paraventricular Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000238,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000237,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000238,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000020,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000722,"Po (Thalamus, posterior Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000239,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000722,"Po (Thalamus, posterior Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000241,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000722,"Po (Thalamus, posterior Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000235,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000723,"PUm (Thalamus, medial pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000242,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000723,"PUm (Thalamus, medial pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000240,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000241,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000243,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000240,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000242,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000726,"PUl (Thalamus, lateral pulvinar) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000241,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000240,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000239,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000235,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000241,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000737,"LD (Thalamus, lateral dorsal Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000244,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000738,"LD (Thalamus, lateral dorsal Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000243,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000739,"AV (Thalamus, anteroventral Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000244,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000739,"AV (Thalamus, anteroventral Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000238,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000740,"AV (Thalamus, anteroventral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000237,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000740,"AV (Thalamus, anteroventral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000243,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000741,"AM (Thalamus, anteromedial Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000238,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000741,"AM (Thalamus, anteromedial Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000244,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000742,"AM (Thalamus, anteromedial Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000237,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000747,"VPL (Thalamus, ventral posterior lateral Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000747,"VPL (Thalamus, ventral posterior lateral Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000240,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000747,"VPL (Thalamus, ventral posterior lateral Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000748,"VPL (Thalamus, ventral posterior lateral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000239,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000748,"VPL (Thalamus, ventral posterior lateral Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000235,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000749,"VLP (Thalamus, ventral lateral posterior Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000749,"VLP (Thalamus, ventral lateral posterior Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000234,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000749,"VLP (Thalamus, ventral lateral posterior Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000751,"VIM (Thalamus, ventral intermediate Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000234,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000751,"VIM (Thalamus, ventral intermediate Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000751,"VIM (Thalamus, ventral intermediate Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000752,"VIM (Thalamus, ventral intermediate Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000754,"VM (Thalamus, ventral medial Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000755,"VA (Thalamus, ventral anterior Nucleus (ventral)) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000232,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000755,"VA (Thalamus, ventral anterior Nucleus (ventral)) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000755,"VA (Thalamus, ventral anterior Nucleus (ventral)) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000234,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000757,"VLA (Thalamus, ventral lateral anterior Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000234,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000758,"VLA (Thalamus, ventral lateral anterior Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000759,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000232,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000759,"VAmc (Thalamus, ventral anterior Nucleus, magnocellular part) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000761,"VPM (Thalamus, ventral posterior medial Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000234,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000761,"VPM (Thalamus, ventral posterior medial Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000762,"VPM (Thalamus, ventral posterior medial Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000245,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000762,"VPM (Thalamus, ventral posterior medial Nucleus) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000235,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000766,"Pf (Thalamus, parafascicular Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000234,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000246,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000767,"CM (Thalamus, centromedian Nucleus) right",right,PARTIAL_OVERLAP,NGIQ-BR-00000236,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000768,"CM (Thalamus, centromedian Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000245,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
