canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,relation,target_g3_id,target_coverage,source_pp_top1_g4_weighted,source_hard_total_bna_coverage,source_bna_uncovered_fraction,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,preliminary_relation_status
NGIQ-BR-00000425,Area hPO1 (POS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,PARTIAL_OVERLAP,NGIQ-BR-00000160,0.18116,0.28364325,0.86806299,0.13193701,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000425,Area hPO1 (POS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,PARTIAL_OVERLAP,NGIQ-BR-00000212,0.338336,0.28364325,0.86806299,0.13193701,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000425,Area hPO1 (POS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,PARTIAL_OVERLAP,NGIQ-BR-00000214,0.278543,0.28364325,0.86806299,0.13193701,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000546,Area Ia1 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000175,0.808749,0.57843701,0.99217171,0.00782829,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000545,Area Ia1 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA1_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000176,0.680774,0.46636646,0.96118858,0.03881142,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000544,Area Ia2 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000091,0.728542,0.52165556,0.89873411,0.10126589,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000543,Area Ia2 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA2_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000092,0.60037,0.46012192,0.84588486,0.15411514,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000548,Area Ia3 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,APPROVE_CONTAINED_IN,NGIQ-BR-00000175,0.879299,0.68927763,0.97009725,0.02990275,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000547,Area Ia3 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IA3_INSULA,APPROVE_CONTAINED_IN,NGIQ-BR-00000176,0.898185,0.60432622,0.96539491,0.03460509,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000564,Area Id10 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000067,0.297339,0.3318765,0.83496381,0.16503619,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000564,Area Id10 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000171,0.36552,0.3318765,0.83496381,0.16503619,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000554,Area Id1 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000087,0.259137,0.34688963,0.78080197,0.21919803,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000554,Area Id1 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000175,0.409331,0.34688963,0.78080197,0.21919803,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000553,Area Id1 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000088,0.257259,0.33342863,0.86929833,0.13070167,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000553,Area Id1 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID1_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000176,0.42981,0.33342863,0.86929833,0.13070167,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000550,Area Id2 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000013,0.518002,0.51064569,0.97467191,0.02532809,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000550,Area Id2 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID2_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000177,0.412297,0.51064569,0.97467191,0.02532809,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000568,Area Id3 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000175,0.569926,0.47092669,0.95844279,0.04155721,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000567,Area Id3 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000176,0.562922,0.44756052,0.94964704,0.05035296,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000566,Area Id4 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000177,0.480161,0.47262914,0.93714559,0.06285441,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000566,Area Id4 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000179,0.319501,0.47262914,0.93714559,0.06285441,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000560,Area Id5 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000177,0.690898,0.52127896,0.87582314,0.12417686,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000559,Area Id5 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000178,0.695013,0.49393396,0.89293711,0.10706289,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000562,Area Id6 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000173,0.278681,0.40422656,0.87891328,0.12108672,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000562,Area Id6 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000179,0.49276,0.40422656,0.87891328,0.12108672,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000561,Area Id6 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000180,0.50878,0.43707845,0.88212629,0.11787371,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000558,Area Id7 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000053,0.220763,0.41437522,0.87337817,0.12662183,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000558,Area Id7 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000067,0.153673,0.41437522,0.87337817,0.12662183,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000558,Area Id7 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000173,0.498844,0.41437522,0.87337817,0.12662183,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000557,Area Id7 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000054,0.396694,0.3893728,0.81300682,0.18699318,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000557,Area Id7 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000174,0.328436,0.3893728,0.81300682,0.18699318,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000552,Area Id8 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000067,0.292863,0.32913713,0.92653492,0.07346508,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000552,Area Id8 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000171,0.194859,0.32913713,0.92653492,0.07346508,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000552,Area Id8 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000173,0.394354,0.32913713,0.92653492,0.07346508,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000551,Area Id8 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000068,0.226863,0.34493372,0.91885188,0.08114812,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000551,Area Id8 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000172,0.174084,0.34493372,0.91885188,0.08114812,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000551,Area Id8 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID8_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000174,0.403163,0.34493372,0.91885188,0.08114812,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000556,Area Id9 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000175,0.333253,0.30112893,0.96371077,0.03628923,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000556,Area Id9 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID9_INSULA,PARTIAL_OVERLAP,NGIQ-BR-00000179,0.412367,0.30112893,0.96371077,0.03628923,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000496,"Area IFJ1 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000035,0.488168,0.38953949,0.81624959,0.18375041,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000496,"Area IFJ1 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000003,0.298166,0.38953949,0.81624959,0.18375041,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000495,"Area IFJ1 (IFS, PreCS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000036,0.291753,0.34757792,0.89089205,0.10910795,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000495,"Area IFJ1 (IFS, PreCS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ1_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000004,0.482874,0.34757792,0.89089205,0.10910795,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000492,"Area IFJ2 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000035,0.369213,0.37821976,0.92722332,0.07277668,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000492,"Area IFJ2 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000003,0.245738,0.37821976,0.92722332,0.07277668,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000492,"Area IFJ2 (IFS, PreCS) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,PARTIAL_OVERLAP,NGIQ-BR-00000079,0.312111,0.37821976,0.92722332,0.07277668,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000491,"Area IFJ2 (IFS, PreCS) right",right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFJ2_IFS_PRECS,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000004,0.717301,0.69577176,0.92803504,0.07196496,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000490,Area IFS1 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS1_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000035,0.205173,0.34717108,0.92414187,0.07585813,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000490,Area IFS1 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS1_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000039,0.416396,0.34717108,0.92414187,0.07585813,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000490,Area IFS1 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS1_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000047,0.300111,0.34717108,0.92414187,0.07585813,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000494,Area IFS3 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS3_IFS,APPROVE_CONTAINED_IN,NGIQ-BR-00000035,0.900963,0.54207351,0.96205714,0.03794286,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000486,Area IFS4 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS4_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000035,0.335558,0.30309131,0.91847229,0.08152771,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000486,Area IFS4 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS4_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000003,0.374682,0.30309131,0.91847229,0.08152771,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000486,Area IFS4 (IFS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IFS4_IFS,PARTIAL_OVERLAP,NGIQ-BR-00000047,0.189419,0.30309131,0.91847229,0.08152771,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000540,Area Ig1 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000013,0.743071,0.64395968,0.81481171,0.18518829,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000539,Area Ig1 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG1_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000014,0.693754,0.55344219,0.84259756,0.15740244,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000542,Area Ig2 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000013,0.790602,0.66276025,0.92704461,0.07295539,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000541,Area Ig2 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG2_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000014,0.728074,0.58206791,0.91822126,0.08177874,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000538,Area Ig3 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000177,0.660575,0.59588346,0.96885098,0.03114902,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000537,Area Ig3 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_IG3_INSULA,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000178,0.620508,0.54069532,0.90055049,0.09944951,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000510,Area MFG1 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG1_MFG,PARTIAL_OVERLAP,NGIQ-BR-00000033,0.324117,0.33281448,0.9741021,0.0258979,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000510,Area MFG1 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG1_MFG,PARTIAL_OVERLAP,NGIQ-BR-00000037,0.33956,0.33281448,0.9741021,0.0258979,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000510,Area MFG1 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG1_MFG,PARTIAL_OVERLAP,NGIQ-BR-00000039,0.310394,0.33281448,0.9741021,0.0258979,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000498,Area MFG2 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG2_MFG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000037,0.781251,0.47703977,0.9391738,0.0608262,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000497,Area MFG2 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG2_MFG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000038,0.710516,0.5988839,0.9596442,0.0403558,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000508,Area MFG4 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG4_MFG,PARTIAL_OVERLAP,NGIQ-BR-00000033,0.450787,0.36778929,0.93801036,0.06198964,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000508,Area MFG4 (MFG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG4_MFG,PARTIAL_OVERLAP,NGIQ-BR-00000039,0.367338,0.36778929,0.93801036,0.06198964,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000507,Area MFG4 (MFG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG4_MFG,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000034,0.559643,0.43615427,0.94320992,0.05679008,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000520,"Area MFG5 (MFG, IFG) left",left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_MFG5_MFG_IFG,APPROVE_CONTAINED_IN,NGIQ-BR-00000039,0.90548,0.68579409,0.97474126,0.02525874,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000404,Area Op1 (POperc) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000153,0.579329,0.62002704,0.96715896,0.03284104,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000403,Area Op1 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000154,0.541446,0.55412121,0.934467,0.065533,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000403,Area Op1 (POperc) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,PARTIAL_OVERLAP,NGIQ-BR-00000166,0.374339,0.55412121,0.934467,0.065533,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
