candidate_id,source_region_pk,source_entity_id,source_name,source_granularity_level,source_hemisphere,target_region_pk,target_entity_id,target_name,target_granularity_level,target_hemisphere,mapping_relation,mapping_method,source_coverage_ratio,target_coverage_ratio,spatial_overlap_ratio,mapping_confidence,scientific_rollup_eligible,proposed_record_status,proposed_review_status,proposed_rollup_eligible,proposed_is_primary_rollup,scientific_decision,decision_reason_code,semantic_compatibility_status,review_note,provenance_json
G4G3-STAGE-04F6AB2196FEFBE063AF,985,NGIQ-BR-00000384,Area 7M (SPL) left,G4_MICROSTRUCTURAL_FINE,left,477,NGIQ-BR-00000159,"Left Precuneus, Brainnetome 4_3",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.333361,0.013004,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7M_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000384"", ""source_coverage_ratio"": 0.3333612798718713, ""target_canonical_g3_id"": ""NGIQ-BR-00000159"", ""target_coverage_ratio"": 0.013003758789182255, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-8E904FA27605D9F14B3A,985,NGIQ-BR-00000384,Area 7M (SPL) left,G4_MICROSTRUCTURAL_FINE,left,603,NGIQ-BR-00000201,"Left Medioventral occipital cortex, Brainnetome 5_5",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.236387,0.010742,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7M_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000384"", ""source_coverage_ratio"": 0.2363867259797058, ""target_canonical_g3_id"": ""NGIQ-BR-00000201"", ""target_coverage_ratio"": 0.010742137703549145, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-51D6AF70D7E08BDD8A65,985,NGIQ-BR-00000384,Area 7M (SPL) left,G4_MICROSTRUCTURAL_FINE,left,465,NGIQ-BR-00000155,"Left Precuneus, Brainnetome 4_1",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.233114,0.022213,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""FINAL_MULTI_TARGET_PARTIAL_GATE_PASS"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7M_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000384"", ""source_coverage_ratio"": 0.23311425157843538, ""target_canonical_g3_id"": ""NGIQ-BR-00000155"", ""target_coverage_ratio"": 0.02221255493407774, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-917E6222842B29939E20,988,NGIQ-BR-00000385,Area 7PC (SPL) right,G4_MICROSTRUCTURAL_FINE,right,426,NGIQ-BR-00000142,"Right Superior parietal lobule, Brainnetome 5_4",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.43547,0.207412,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7PC_SPL_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000385"", ""source_coverage_ratio"": 0.4354695647582711, ""target_canonical_g3_id"": ""NGIQ-BR-00000142"", ""target_coverage_ratio"": 0.20741179993499395, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-740AE4604F61C27757F6,988,NGIQ-BR-00000385,Area 7PC (SPL) right,G4_MICROSTRUCTURAL_FINE,right,420,NGIQ-BR-00000140,"Right Superior parietal lobule, Brainnetome 5_3",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.243644,0.141341,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7PC_SPL_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000385"", ""source_coverage_ratio"": 0.24364436646440327, ""target_canonical_g3_id"": ""NGIQ-BR-00000140"", ""target_coverage_ratio"": 0.1413405220192742, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-A9DF8C6AE3A18F254FB9,991,NGIQ-BR-00000386,Area 7PC (SPL) left,G4_MICROSTRUCTURAL_FINE,left,417,NGIQ-BR-00000139,"Left Superior parietal lobule, Brainnetome 5_3",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.444714,0.104733,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7PC_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000386"", ""source_coverage_ratio"": 0.44471357062497935, ""target_canonical_g3_id"": ""NGIQ-BR-00000139"", ""target_coverage_ratio"": 0.10473317514863319, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-C78151F98391C8F373A4,991,NGIQ-BR-00000386,Area 7PC (SPL) left,G4_MICROSTRUCTURAL_FINE,left,423,NGIQ-BR-00000141,"Left Superior parietal lobule, Brainnetome 5_4",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.222692,0.080718,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_7PC_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_7PC_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000386"", ""source_coverage_ratio"": 0.22269159261273638, ""target_canonical_g3_id"": ""NGIQ-BR-00000141"", ""target_coverage_ratio"": 0.08071834529105891, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-DA17562E88060C90F327,994,NGIQ-BR-00000387,Area 5M (SPL) right,G4_MICROSTRUCTURAL_FINE,right,474,NGIQ-BR-00000158,"Right Precuneus, Brainnetome 4_2",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.389326,0.109416,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_5M_SPL_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000387"", ""source_coverage_ratio"": 0.38932567941375945, ""target_canonical_g3_id"": ""NGIQ-BR-00000158"", ""target_coverage_ratio"": 0.10941550032700814, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-82306D44758C2CB8C0B9,994,NGIQ-BR-00000387,Area 5M (SPL) right,G4_MICROSTRUCTURAL_FINE,right,246,NGIQ-BR-00000082,"Right Paracentral lobule, Brainnetome 2_1",G3_MESO_FINE,right,partial_overlap,spatial_overlap,0.371572,0.155543,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_5M_SPL_RIGHT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000387"", ""source_coverage_ratio"": 0.3715717540073175, ""target_canonical_g3_id"": ""NGIQ-BR-00000082"", ""target_coverage_ratio"": 0.15554280725344022, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-D63CC10E59F3DA3F95B0,997,NGIQ-BR-00000388,Area 5M (SPL) left,G4_MICROSTRUCTURAL_FINE,left,243,NGIQ-BR-00000081,"Left Paracentral lobule, Brainnetome 2_1",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.377353,0.211814,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_5M_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000388"", ""source_coverage_ratio"": 0.37735288813891915, ""target_canonical_g3_id"": ""NGIQ-BR-00000081"", ""target_coverage_ratio"": 0.21181420320399505, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
G4G3-STAGE-55D3450B3D78AA3AC982,997,NGIQ-BR-00000388,Area 5M (SPL) left,G4_MICROSTRUCTURAL_FINE,left,471,NGIQ-BR-00000157,"Left Precuneus, Brainnetome 4_2",G3_MESO_FINE,left,partial_overlap,spatial_overlap,0.307758,0.110722,,,False,proposed,pending,FALSE,FALSE,PARTIAL_OVERLAP,OWNER_CONFIRMED_PARTIAL,,,"{""brainnetome_probability_asset"": ""data/atlases/brainnetome/bna246/volume_raw/BNA_PM_4D.nii.gz"", ""decision_artifact"": ""g4_g3_final_scientific_decisions.csv"", ""decision_reason_code"": ""OWNER_CONFIRMED_PARTIAL"", ""evidence_2g_probability_overlap"": ""g4_g3_probability_overlap_summary.json"", ""evidence_2h_interpretation"": ""g4_g3_overlap_interpretation_profiles.csv"", ""evidence_2ia_policy"": ""g4_g3_scientific_decision_policy_v1.csv"", ""evidence_2ib_owner_revision"": ""g4_g3_owner_policy_revision_v1.csv"", ""evidence_2ic_final_decision"": ""g4_g3_final_scientific_decision_summary.json"", ""expert_approved"": false, ""final_scientific_policy"": ""G4_G3_FINAL_SCIENTIFIC_POLICY_V1"", ""human_reviewed"": false, ""julich_probability_asset"": ""data/atlases/julich/v3.1/spatial_raw/probability_maps/"", ""julich_spatial_component_asset"": ""AREA_5M_SPL_LEFT.nii.gz"", ""julich_spatial_component_id"": ""JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_5M_SPL"", ""mapping_method_field"": ""spatial_overlap"", ""owner_scientific_review_status"": ""OWNER_SCIENTIFIC_REVIEWED"", ""phase"": ""G4_G3_MAPPING_CANDIDATE_STAGING_V1"", ""production_review_status"": ""pending"", ""relation_artifact"": ""g4_g3_final_relation_decisions.csv"", ""scientific_method"": ""Julich probability x Brainnetome probability + TemplateFlow nonlinear transform + probability-weighted overlap + hard-label auxiliary containment + owner scientific review"", ""semantic_compatibility_status"": null, ""source_canonical_g4_id"": ""NGIQ-BR-00000388"", ""source_coverage_ratio"": 0.30775788415790756, ""target_canonical_g3_id"": ""NGIQ-BR-00000157"", ""target_coverage_ratio"": 0.11072199427384555, ""transform_provenance"": ""data/atlases/templateflow_ref (MNI152NLin2009cAsym_from-MNI152NLin6Asym)""}"
